vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
19669_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 05:31:58,2020-04-16 05:31:19,in,1
11744_490000131A_2020-04-16_out_1,Ladbroke Grove Station,2020-04-16 05:34:44,2020-04-16 05:31:20,out,1
11744_490G00008897_2020-04-16_out_1,Ladbroke Grove Sainsbury's,2020-04-16 05:32:22,2020-04-16 05:02:52,out,1
11808_490012550S_2020-04-16_out_1,Chepstow Villas,2020-04-16 05:32:22,2020-04-16 05:03:16,out,1
11808_490012055N_2020-04-16_out_1,Sheffield Terrace,2020-04-16 05:34:46,2020-04-16 05:33:42,out,1
11808_490000167G_2020-04-16_out_1,Notting Hill Gate Station,2020-04-16 05:33:27,2020-04-16 05:11:16,out,1
19669_490011761M_2020-04-16_in_0,Kensington Palace,2020-04-16 05:34:56,2020-04-16 05:13:40,in,1
11744_490003619M_2020-04-16_out_1,Barlby Road,2020-04-16 05:33:27,2020-04-16 05:11:24,out,1
10271_490003256N_2020-04-16_out_0,All Souls Avenue,2020-04-16 05:33:33,2020-04-16 05:11:24,out,1
19405_490000119M_2020-04-16_out_0,Hyde Park Corner Station,2020-04-16 05:34:02,2020-04-16 05:17:13,out,1
11484_490003583S_2020-04-16_in_0,Banister Road,2020-04-16 05:31:36,2020-04-16 05:03:22,in,1
11744_490005139C_2020-04-16_out_1,Chesterton Road,2020-04-16 05:33:52,2020-04-16 05:31:21,out,1
19669_490011198W_2020-04-16_in_0,Prince Of Wales Gate,2020-04-16 05:32:10,2020-04-16 05:31:12,in,1
11808_490G00010728_2020-04-16_out_1,Palace Gate,2020-04-16 05:38:12,2020-04-16 05:11:08,out,1
10271_490G00008897_2020-04-16_out_0,Ladbroke Grove Sainsbury's,2020-04-16 05:39:22,2020-04-16 05:10:58,out,1
11808_490G00019923_2020-04-16_out_1,Queen's Gate,2020-04-16 05:38:49,2020-04-16 05:11:13,out,1
11744_490G00003399_2020-04-16_out_1,Portobello and Golborne Market,2020-04-16 05:37:37,2020-04-16 05:13:41,out,1
10640_490014728S_2020-04-16_in_0,Wilton Street,2020-04-16 05:36:26,2020-04-16 05:36:26,in,1
10640_490011198W_2020-04-16_in_0,Prince Of Wales Gate,2020-04-16 05:40:31,2020-04-16 05:39:23,in,1
19405_490014050C_2020-04-16_out_0,Victoria Bus Station,2020-04-16 05:38:13,2020-04-16 05:36:13,out,1
10271_490003619M_2020-04-16_out_1,Barlby Road,2020-04-16 05:40:27,2020-04-16 05:11:24,out,1
11744_490000167G_2020-04-16_out_1,Notting Hill Gate Station,2020-04-16 05:39:06,2020-04-16 05:11:16,out,1
19405_490004555P_2020-04-16_out_0,Buckingham Palace Rd / Bressenden Place,2020-04-16 05:37:33,2020-04-16 05:36:20,out,1
11744_490010536K_2020-04-16_out_1,York House Place / Kensington High St,2020-04-16 05:40:13,2020-04-16 05:39:23,out,1
10640_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 05:39:57,2020-04-16 05:39:29,in,1
19669_490000167G_2020-04-16_in_0,Notting Hill Gate Station,2020-04-16 05:38:58,2020-04-16 05:33:35,in,1
11808_490011761M_2020-04-16_out_1,Kensington Palace,2020-04-16 05:36:30,2020-04-16 05:33:47,out,1
19669_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 05:37:51,2020-04-16 05:31:14,in,1
11484_490012147E_2020-04-16_in_0,Hanover Road,2020-04-16 05:39:58,2020-04-16 05:39:42,in,1
11744_490000167K_2020-04-16_out_1,Palace Gardens Terr / Notting Hill Gte,2020-04-16 05:40:07,2020-04-16 05:10:59,out,1
19405_490014728S_2020-04-16_out_0,Wilton Street,2020-04-16 05:35:36,2020-04-16 05:33:48,out,1
19669_490G00008288_2020-04-16_in_0,Kensington Church Street / Holland St,2020-04-16 05:37:03,2020-04-16 05:33:59,in,1
11808_490011750W_2020-04-16_out_1,Royal Albert Hall,2020-04-16 05:39:29,2020-04-16 05:11:18,out,1
10640_490G00119S_2020-04-16_in_0,Hyde Park Corner,2020-04-16 05:37:15,2020-04-16 05:36:14,in,1
10640_490000130KE_2020-04-16_in_0,Knightsbridge Station  / Harrods,2020-04-16 05:39:11,2020-04-16 05:39:28,in,1
11484_490010521N_2020-04-16_in_0,Okehampton Road,2020-04-16 05:39:08,2020-04-16 05:31:20,in,1
19669_490012550N_2020-04-16_in_0,Stanley Gardens,2020-04-16 05:40:47,2020-04-16 05:39:40,in,1
11484_490003256N_2020-04-16_in_0,All Souls Avenue,2020-04-16 05:37:44,2020-04-16 05:33:49,in,1
11808_490011198W_2020-04-16_out_1,Prince Of Wales Gate,2020-04-16 05:40:54,2020-04-16 05:11:12,out,1
19669_490G00019160_2020-04-16_in_0,Ladbroke Road,2020-04-16 05:40:11,2020-04-16 05:34:02,in,1
11744_490012550S_2020-04-16_out_1,Chepstow Villas,2020-04-16 05:36:36,2020-04-16 05:36:15,out,1
11484_490001161N1_2020-04-16_in_0,Wrentham Avenue,2020-04-16 05:37:48,2020-04-16 05:31:18,in,1
10271_490007860S_2020-04-16_out_1,Harrow Road / Kilburn Lane,2020-04-16 05:37:28,2020-04-16 05:10:54,out,1
11744_490012055N_2020-04-16_out_1,Sheffield Terrace,2020-04-16 05:40:47,2020-04-16 05:10:58,out,1
10271_490G00012622_2020-04-16_out_0,Station Terrace,2020-04-16 05:35:34,2020-04-16 05:11:01,out,1
10640_490000119M_2020-04-16_in_0,Hyde Park Corner Station,2020-04-16 05:38:08,2020-04-16 05:33:50,in,1
10271_490004737S_2020-04-16_out_1,Kensal House,2020-04-16 05:39:55,2020-04-16 05:11:13,out,1
10271_490008898F_2020-04-16_out_1,St Charles Square,2020-04-16 05:41:00,2020-04-16 05:16:55,out,1
19668_490011198W_2020-04-16_in_0,Prince Of Wales Gate,2020-04-16 05:46:48,2020-04-16 05:45:20,in,1
19669_490007860N_2020-04-16_in_0,Kilburn Lane / Harrow Road,2020-04-16 05:48:10,2020-04-16 05:45:23,in,1
19668_490006691W_2020-04-16_in_0,Exhibition Road,2020-04-16 05:47:36,2020-04-16 05:45:36,in,1
10271_490012055N_2020-04-16_out_1,Sheffield Terrace,2020-04-16 05:48:09,2020-04-16 05:33:42,out,1
10271_490011761M_2020-04-16_out_1,Kensington Palace,2020-04-16 05:48:09,2020-04-16 05:45:47,out,1
19669_490G00003399_2020-04-16_in_0,Portobello and Golborne Market,2020-04-16 05:42:05,2020-04-16 05:36:23,in,1
10640_490011761M_2020-04-16_in_0,Kensington Palace,2020-04-16 05:45:15,2020-04-16 05:36:24,in,1
19668_490014728S_2020-04-16_in_0,Wilton Street,2020-04-16 05:43:12,2020-04-16 05:13:41,in,1
11484_490014687W1_2020-04-16_in_0,Pound Lane,2020-04-16 05:43:15,2020-04-16 05:39:49,in,1
10640_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 05:47:54,2020-04-16 05:45:21,in,1
19669_490008898F_2020-04-16_in_0,St Charles Square,2020-04-16 05:44:09,2020-04-16 05:16:45,in,1
19669_490003619M_2020-04-16_in_0,Barlby Road,2020-04-16 05:45:23,2020-04-16 05:45:23,in,1
19669_490000131A_2020-04-16_in_0,Ladbroke Grove Station,2020-04-16 05:43:09,2020-04-16 05:16:47,in,1
10271_490010536K_2020-04-16_out_1,York House Place / Kensington High St,2020-04-16 05:47:18,2020-04-16 05:45:21,out,1
19668_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 05:46:18,2020-04-16 05:45:27,in,1
10271_490000167K_2020-04-16_out_1,Palace Gardens Terr / Notting Hill Gte,2020-04-16 05:47:30,2020-04-16 05:33:43,out,1
11744_490G00011822_2020-04-16_out_1,Rutland Gardens,2020-04-16 05:46:30,2020-04-16 05:40:03,out,1
11486_490014691W2_2020-04-16_out_0,Willesden Green Library,2020-04-16 05:46:07,2020-04-16 05:46:05,out,1
10640_490006691W_2020-04-16_in_0,Exhibition Road,2020-04-16 05:41:21,2020-04-16 05:39:39,in,1
11484_490014691W2_2020-04-16_in_0,Willesden Green Library,2020-04-16 05:41:25,2020-04-16 05:39:57,in,1
11744_490000119M_2020-04-16_out_1,Hyde Park Corner Station,2020-04-16 05:47:40,2020-04-16 05:45:51,out,1
11486_490003256N_2020-04-16_out_0,All Souls Avenue,2020-04-16 05:48:20,2020-04-16 05:46:07,out,1
11484_490G00014688_2020-04-16_in_0,Strode Road,2020-04-16 05:42:55,2020-04-16 05:39:47,in,1
11808_490000130KE_2020-04-16_out_1,Knightsbridge Station  / Harrods,2020-04-16 05:42:05,2020-04-16 05:13:38,out,1
19668_490007544Q_2020-04-16_in_0,Grosvenor Gardens,2020-04-16 05:42:33,2020-04-16 05:13:35,in,1
10640_490G00010728_2020-04-16_in_0,Palace Gate,2020-04-16 05:43:10,2020-04-16 05:40:14,in,1
11484_490G00014088_2020-04-16_in_0,Villiers Road,2020-04-16 05:42:24,2020-04-16 05:40:16,in,1
19668_490011750W_2020-04-16_in_0,Royal Albert Hall,2020-04-16 05:48:16,2020-04-16 05:45:38,in,1
11486_490014619S_2020-04-16_out_0,Whitmore Gardens,2020-04-16 05:48:36,2020-04-16 05:45:26,out,1
19668_490000130KE_2020-04-16_in_0,Knightsbridge Station  / Harrods,2020-04-16 05:45:34,2020-04-16 05:45:25,in,1
10271_490G00010728_2020-04-16_out_1,Palace Gate,2020-04-16 05:48:37,2020-04-16 05:45:51,out,1
10271_490G00019923_2020-04-16_out_1,Queen's Gate,2020-04-16 05:49:12,2020-04-16 05:45:57,out,1
11486_490010521N_2020-04-16_out_0,Okehampton Road,2020-04-16 05:48:50,2020-04-16 05:46:06,out,1
19669_490004737S_2020-04-16_in_0,Kensal House,2020-04-16 05:45:23,2020-04-16 05:17:22,in,1
19669_490004099N_2020-04-16_in_0,Blenheim Crescent,2020-04-16 05:43:12,2020-04-16 05:40:04,in,1
11744_490011750W_2020-04-16_out_1,Royal Albert Hall,2020-04-16 05:43:43,2020-04-16 05:40:05,out,1
10640_490G00019160_2020-04-16_in_0,Ladbroke Road,2020-04-16 05:49:08,2020-04-16 05:40:06,in,1
19668_490G00119S_2020-04-16_in_0,Hyde Park Corner,2020-04-16 05:44:06,2020-04-16 05:19:35,in,1
10271_490012550S_2020-04-16_out_1,Chepstow Villas,2020-04-16 05:45:23,2020-04-16 05:19:36,out,1
11808_490004555P_2020-04-16_out_1,Buckingham Palace Rd / Bressenden Place,2020-04-16 05:49:15,2020-04-16 05:46:11,out,1
19669_490003583S_2020-04-16_in_0,Banister Road,2020-04-16 05:49:03,2020-04-16 05:46:11,in,1
11744_490000130KE_2020-04-16_out_1,Knightsbridge Station  / Harrods,2020-04-16 05:47:07,2020-04-16 05:40:17,out,1
10271_490G00003399_2020-04-16_out_1,Portobello and Golborne Market,2020-04-16 05:44:35,2020-04-16 05:19:46,out,1
11808_490G00119S_2020-04-16_out_1,Hyde Park Corner,2020-04-16 05:47:02,2020-04-16 05:46:17,out,1
10271_490000131A_2020-04-16_out_1,Ladbroke Grove Station,2020-04-16 05:42:24,2020-04-16 05:16:50,out,1
19669_490G00008897_2020-04-16_in_0,Ladbroke Grove Sainsbury's,2020-04-16 05:46:47,2020-04-16 05:45:29,in,1
10271_490005139C_2020-04-16_out_1,Chesterton Road,2020-04-16 05:41:33,2020-04-16 05:16:52,out,1
10640_490000167G_2020-04-16_in_0,Notting Hill Gate Station,2020-04-16 05:49:00,2020-04-16 05:45:34,in,1
10640_490011750W_2020-04-16_in_0,Royal Albert Hall,2020-04-16 05:42:24,2020-04-16 05:39:41,in,1
11744_490011761M_2020-04-16_out_1,Kensington Palace,2020-04-16 05:41:23,2020-04-16 05:39:49,out,1
11808_490014728S_2020-04-16_out_1,Wilton Street,2020-04-16 05:47:17,2020-04-16 05:45:47,out,1
19669_490005139C_2020-04-16_in_0,Chesterton Road,2020-04-16 05:44:48,2020-04-16 05:39:51,in,1
19668_490000119M_2020-04-16_in_0,Hyde Park Corner Station,2020-04-16 05:44:56,2020-04-16 05:17:11,in,1
11744_490G00119S_2020-04-16_out_1,Hyde Park Corner,2020-04-16 05:49:13,2020-04-16 05:46:17,out,1
11808_490000119M_2020-04-16_out_1,Hyde Park Corner Station,2020-04-16 05:43:42,2020-04-16 05:17:13,out,1
11744_490G00010728_2020-04-16_out_1,Palace Gate,2020-04-16 05:42:35,2020-04-16 05:39:56,out,1
11744_490011198W_2020-04-16_out_1,Prince Of Wales Gate,2020-04-16 05:45:57,2020-04-16 05:39:59,out,1
11744_490G00019923_2020-04-16_out_1,Queen's Gate,2020-04-16 05:43:11,2020-04-16 05:40:01,out,1
10640_490G00008288_2020-04-16_in_0,Kensington Church Street / Holland St,2020-04-16 05:47:00,2020-04-16 05:45:58,in,1
11808_490G00011822_2020-04-16_out_1,Rutland Gardens,2020-04-16 05:41:26,2020-04-16 05:17:21,out,1
10271_490000167G_2020-04-16_out_1,Notting Hill Gate Station,2020-04-16 05:46:27,2020-04-16 05:17:21,out,1
11486_490012147E_2020-04-16_out_0,Hanover Road,2020-04-16 05:47:35,2020-04-16 05:45:52,out,1
10640_490012550N_2020-04-16_in_0,Stanley Gardens,2020-04-16 05:50:48,2020-04-16 05:45:37,in,1
11744_490014728S_2020-04-16_out_1,Wilton Street,2020-04-16 05:50:01,2020-04-16 05:45:47,out,1
10640_490004099N_2020-04-16_in_0,Blenheim Crescent,2020-04-16 05:53:03,2020-04-16 05:46:00,in,1
11808_490014050C_2020-04-16_out_1,Victoria Bus Station,2020-04-16 05:50:23,2020-04-16 05:46:03,out,1
19668_490G00010728_2020-04-16_in_0,Palace Gate,2020-04-16 05:49:42,2020-04-16 05:46:10,in,1
19668_490011761M_2020-04-16_in_0,Kensington Palace,2020-04-16 05:50:51,2020-04-16 05:46:15,in,1
19668_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 05:53:18,2020-04-16 05:53:29,in,1
11486_490G00012622_2020-04-16_out_0,Station Terrace,2020-04-16 05:50:47,2020-04-16 05:45:45,out,1
10640_490000131A_2020-04-16_in_0,Ladbroke Grove Station,2020-04-16 05:53:06,2020-04-16 05:53:32,in,1
19669_490G00014688_2020-04-16_in_0,Strode Road,2020-04-16 05:54:50,2020-04-16 05:53:51,in,1
10271_490011198W_2020-04-16_out_1,Prince Of Wales Gate,2020-04-16 05:54:03,2020-04-16 05:54:02,out,1
10271_490G00011822_2020-04-16_out_1,Rutland Gardens,2020-04-16 05:54:18,2020-04-16 05:54:05,out,1
11744_490014050C_2020-04-16_out_1,Victoria Bus Station,2020-04-16 05:53:17,2020-04-16 05:46:03,out,1
11744_490004555P_2020-04-16_out_1,Buckingham Palace Rd / Bressenden Place,2020-04-16 05:52:34,2020-04-16 05:46:11,out,1
11486_490007860S_2020-04-16_out_0,Harrow Road / Kilburn Lane,2020-04-16 05:52:47,2020-04-16 05:45:38,out,1
11486_490G00008897_2020-04-16_out_0,Ladbroke Grove Sainsbury's,2020-04-16 05:54:32,2020-04-16 05:53:49,out,1
11486_490004737S_2020-04-16_out_0,Kensal House,2020-04-16 05:55:10,2020-04-16 05:54:03,out,1
10640_490008898F_2020-04-16_in_0,St Charles Square,2020-04-16 05:54:34,2020-04-16 05:53:29,in,1
11486_490001161S1_2020-04-16_out_0,Kensal Rise Station,2020-04-16 05:50:17,2020-04-16 05:45:39,out,1
19643_490014687E_2020-04-16_out_0,Willesden Bus Garage,2020-04-16 05:55:14,2020-04-16 05:31:24,out,1
19643_490014687N_2020-04-16_out_0,Pound Lane / Willesden Bus Garage,2020-04-16 05:54:10,2020-04-16 05:33:46,out,1
10640_490005139C_2020-04-16_in_0,Chesterton Road,2020-04-16 05:54:10,2020-04-16 05:53:55,in,1
10271_490011750W_2020-04-16_out_1,Royal Albert Hall,2020-04-16 05:50:05,2020-04-16 05:46:01,out,1
10640_490003619M_2020-04-16_in_0,Barlby Road,2020-04-16 05:55:05,2020-04-16 05:53:30,in,1
19669_490001161N1_2020-04-16_in_0,Wrentham Avenue,2020-04-16 05:54:25,2020-04-16 05:39:28,in,1
19668_490000167G_2020-04-16_in_0,Notting Hill Gate Station,2020-04-16 05:54:18,2020-04-16 05:33:35,in,1
19668_490G00008288_2020-04-16_in_0,Kensington Church Street / Holland St,2020-04-16 05:51:23,2020-04-16 05:45:58,in,1
10640_490G00003399_2020-04-16_in_0,Portobello and Golborne Market,2020-04-16 05:51:55,2020-04-16 05:46:14,in,1
19669_490001161S1_2020-04-16_in_0,Kensal Rise Station,2020-04-16 05:50:15,2020-04-16 05:36:22,in,1
19643_490014619S_2020-04-16_out_1,Whitmore Gardens,2020-04-16 06:01:10,2020-04-16 05:31:18,out,1
19405_490011198W_2020-04-16_in_1,Prince Of Wales Gate,2020-04-16 06:03:06,2020-04-16 06:03:14.945000,in,1
19668_490G00008897_2020-04-16_in_0,Ladbroke Grove Sainsbury's,2020-04-16 06:00:51,2020-04-16 05:59:29,in,1
11486_490000131A_2020-04-16_out_0,Ladbroke Grove Station,2020-04-16 05:58:15,2020-04-16 05:53:35,out,1
11486_490008898F_2020-04-16_out_0,St Charles Square,2020-04-16 05:56:47,2020-04-16 05:53:40,out,1
11486_490000167G_2020-04-16_out_0,Notting Hill Gate Station,2020-04-16 06:02:16,2020-04-16 06:00:01,out,1
10640_490007860N_2020-04-16_in_0,Kilburn Lane / Harrow Road,2020-04-16 05:57:46,2020-04-16 05:53:30,in,1
19405_490000119M_2020-04-16_in_0,Hyde Park Corner Station,2020-04-16 06:00:17,2020-04-16 05:59:51,in,1
19669_490014691W2_2020-04-16_in_0,Willesden Green Library,2020-04-16 05:59:19,2020-04-16 05:45:53,in,1
11486_490003619M_2020-04-16_out_0,Barlby Road,2020-04-16 05:56:10,2020-04-16 05:54:14,out,1
19643_490014691W2_2020-04-16_out_1,Willesden Green Library,2020-04-16 05:57:12,2020-04-16 05:54:11,out,1
10640_490001161S1_2020-04-16_in_0,Kensal Rise Station,2020-04-16 05:59:36,2020-04-16 05:36:22,in,1
10271_490G00119S_2020-04-16_out_1,Hyde Park Corner,2020-04-16 05:58:22,2020-04-16 05:54:23,out,1
19668_490003619M_2020-04-16_in_0,Barlby Road,2020-04-16 05:59:53,2020-04-16 05:57:15,in,1
10640_490003256N_2020-04-16_in_0,All Souls Avenue,2020-04-16 06:01:09,2020-04-16 05:59:50,in,1
19405_490000130KE_2020-04-16_in_1,Knightsbridge Station  / Harrods,2020-04-16 06:03:23,2020-04-16 05:57:18,in,1
19669_490010521N_2020-04-16_in_0,Okehampton Road,2020-04-16 05:56:29,2020-04-16 05:45:28,in,1
19668_490012550N_2020-04-16_in_0,Stanley Gardens,2020-04-16 05:56:22,2020-04-16 05:33:38,in,1
10271_490014728S_2020-04-16_out_1,Wilton Street,2020-04-16 05:59:39,2020-04-16 05:53:54,out,1
19668_490004099N_2020-04-16_in_0,Blenheim Crescent,2020-04-16 05:58:39,2020-04-16 05:34:01,in,1
19643_490010521N_2020-04-16_out_1,Okehampton Road,2020-04-16 06:00:50,2020-04-16 05:36:16,out,1
19668_490007860N_2020-04-16_in_0,Kilburn Lane / Harrow Road,2020-04-16 06:03:01,2020-04-16 05:57:16,in,1
10640_490014691W2_2020-04-16_in_0,Willesden Green Library,2020-04-16 06:03:11,2020-04-16 05:59:55,in,1
19669_490003256N_2020-04-16_in_0,All Souls Avenue,2020-04-16 05:57:18,2020-04-16 05:45:48,in,1
10271_490000119M_2020-04-16_out_1,Hyde Park Corner Station,2020-04-16 05:57:16,2020-04-16 05:53:58,out,1
11486_490005139C_2020-04-16_out_0,Chesterton Road,2020-04-16 05:57:17,2020-04-16 05:53:36,out,1
11486_490012550S_2020-04-16_out_0,Chepstow Villas,2020-04-16 06:01:13,2020-04-16 06:00:07,out,1
19668_490000131A_2020-04-16_in_0,Ladbroke Grove Station,2020-04-16 05:58:53,2020-04-16 05:57:17,in,1
10640_490G00008897_2020-04-16_in_0,Ladbroke Grove Sainsbury's,2020-04-16 05:56:21,2020-04-16 05:53:36,in,1
19643_490G00012622_2020-04-16_out_1,Station Terrace,2020-04-16 06:02:16,2020-04-16 05:33:46,out,1
19669_490G00014088_2020-04-16_in_0,Villiers Road,2020-04-16 06:00:00,2020-04-16 05:46:12,in,1
10271_490000130KE_2020-04-16_out_1,Knightsbridge Station  / Harrods,2020-04-16 05:55:23,2020-04-16 05:54:20,out,1
19405_490014728S_2020-04-16_in_1,Wilton Street,2020-04-16 05:59:21,2020-04-16 05:36:26,in,1
19643_490G00014088_2020-04-16_out_0,Villiers Road,2020-04-16 05:56:19,2020-04-16 05:54:25,out,1
19405_490011822W_2020-04-16_in_1,Knightsbridge Barracks,2020-04-16 06:03:31,2020-04-16 05:39:29,in,1
10640_490012147E_2020-04-16_in_0,Hanover Road,2020-04-16 06:01:43,2020-04-16 05:59:42,in,1
19668_490008898F_2020-04-16_in_0,St Charles Square,2020-04-16 05:59:54,2020-04-16 05:57:15,in,1
11486_490G00003399_2020-04-16_out_0,Portobello and Golborne Market,2020-04-16 06:00:31,2020-04-16 06:00:18,out,1
19643_490001161S1_2020-04-16_out_1,Kensal Rise Station,2020-04-16 06:01:47,2020-04-16 05:33:40,out,1
10640_490004737S_2020-04-16_in_0,Kensal House,2020-04-16 05:55:39,2020-04-16 05:54:06,in,1
10271_490014050C_2020-04-16_out_1,Victoria Bus Station,2020-04-16 06:02:05,2020-04-16 05:54:10,out,1
19643_490003256N_2020-04-16_out_1,All Souls Avenue,2020-04-16 06:00:02,2020-04-16 05:36:17,out,1
10271_490004555P_2020-04-16_out_1,Buckingham Palace Rd / Bressenden Place,2020-04-16 06:01:27,2020-04-16 05:54:17,out,1
19669_490012147E_2020-04-16_in_0,Hanover Road,2020-04-16 05:57:52,2020-04-16 05:45:39,in,1
19669_490014687W1_2020-04-16_in_0,Pound Lane,2020-04-16 05:55:41,2020-04-16 05:53:53,in,1
19668_490005139C_2020-04-16_in_0,Chesterton Road,2020-04-16 06:00:29,2020-04-16 05:33:49,in,1
19643_490012147E_2020-04-16_out_0,Hanover Road,2020-04-16 05:59:41,2020-04-16 05:59:54,out,1
19668_490004737S_2020-04-16_in_0,Kensal House,2020-04-16 06:00:47,2020-04-16 06:00:02,in,1
19668_490G00019160_2020-04-16_in_0,Ladbroke Road,2020-04-16 05:55:31,2020-04-16 05:34:02,in,1
19405_490G00119S_2020-04-16_in_1,Hyde Park Corner,2020-04-16 06:00:06,2020-04-16 05:36:14,in,1
19405_490007544Q_2020-04-16_in_1,Grosvenor Gardens,2020-04-16 05:58:33,2020-04-16 05:36:19,in,1
10640_490003583S_2020-04-16_in_0,Banister Road,2020-04-16 05:58:22,2020-04-16 05:54:18,in,1
19668_490G00003399_2020-04-16_in_0,Portobello and Golborne Market,2020-04-16 05:57:36,2020-04-16 05:36:23,in,1
11484_490014687N_2020-04-16_out_0,Pound Lane / Willesden Bus Garage,2020-04-16 06:07:10,2020-04-16 05:39:48,out,1
19405_490G00010728_2020-04-16_in_1,Palace Gate,2020-04-16 06:06:23,2020-04-16 06:04:04,in,1
11486_490010536K_2020-04-16_out_0,York House Place / Kensington High St,2020-04-16 06:05:51,2020-04-16 06:03:15,out,1
10640_490G00014688_2020-04-16_in_0,Strode Road,2020-04-16 06:04:44,2020-04-16 05:59:46,in,1
10640_490G00014088_2020-04-16_in_0,Villiers Road,2020-04-16 06:04:15,2020-04-16 06:00:14,in,1
19668_490003583S_2020-04-16_in_0,Banister Road,2020-04-16 06:03:37,2020-04-16 06:04:06,in,1
19405_490006691W_2020-04-16_in_1,Exhibition Road,2020-04-16 06:03:42,2020-04-16 06:03:31,in,1
11486_490012055N_2020-04-16_out_0,Sheffield Terrace,2020-04-16 06:04:23,2020-04-16 06:03:36,out,1
19668_490001161S1_2020-04-16_in_0,Kensal Rise Station,2020-04-16 06:05:36,2020-04-16 06:00:15,in,1
19643_490007860S_2020-04-16_out_1,Harrow Road / Kilburn Lane,2020-04-16 06:05:15,2020-04-16 06:03:32,out,1
10640_490001161N1_2020-04-16_in_0,Wrentham Avenue,2020-04-16 06:05:46,2020-04-16 05:53:33,in,1
19405_490011750W_2020-04-16_in_1,Royal Albert Hall,2020-04-16 06:05:15,2020-04-16 05:59:41,in,1
19405_490011761M_2020-04-16_in_1,Kensington Palace,2020-04-16 06:06:39,2020-04-16 06:06:20,in,1
11486_490000167K_2020-04-16_out_0,Palace Gardens Terr / Notting Hill Gte,2020-04-16 06:03:54,2020-04-16 06:03:37,out,1
10640_490014687W1_2020-04-16_in_0,Pound Lane,2020-04-16 06:05:37,2020-04-16 05:59:48,in,1
11486_490011761M_2020-04-16_out_0,Kensington Palace,2020-04-16 06:07:08,2020-04-16 06:03:41,out,1
10640_490010521N_2020-04-16_in_0,Okehampton Road,2020-04-16 06:04:50,2020-04-16 05:59:29,in,1
19643_490G00008897_2020-04-16_out_1,Ladbroke Grove Sainsbury's,2020-04-16 06:07:08,2020-04-16 06:03:36,out,1
11484_490014691W2_2020-04-16_out_1,Willesden Green Library,2020-04-16 06:10:40,2020-04-16 05:46:05,out,1
19668_490012147E_2020-04-16_in_0,Hanover Road,2020-04-16 06:09:47,2020-04-16 06:03:34,in,1
19668_490010521N_2020-04-16_in_0,Okehampton Road,2020-04-16 06:08:26,2020-04-16 06:03:22,in,1
19405_490000167G_2020-04-16_in_1,Notting Hill Gate Station,2020-04-16 06:10:00,2020-04-16 06:03:28,in,1
19405_490012055N_2020-04-16_in_1,Sheffield Terrace,2020-04-16 06:08:55,2020-04-16 06:03:16,in,1
19668_490003256N_2020-04-16_in_0,All Souls Avenue,2020-04-16 06:09:11,2020-04-16 06:03:42,in,1
19668_490014691W2_2020-04-16_in_0,Willesden Green Library,2020-04-16 06:11:15,2020-04-16 06:03:47,in,1
19668_490001161N1_2020-04-16_in_0,Wrentham Avenue,2020-04-16 06:07:51,2020-04-16 06:03:20,in,1
