vehicle_id,bus_stop_id,time_of_arrival,time_of_req,direction
7441_490014483E_2020-06-08_outbound_5,490014483E,2020-06-08 23:18:29,2020-06-08 22:53:11.112,outbound
6888_490012569E_2020-06-08_inbound_5,490012569E,2020-06-08 22:59:11,2020-06-08 22:53:08.628,inbound
7336_490011823S_2020-06-08_inbound_6,490011823S,2020-06-08 23:22:33,2020-06-08 22:53:10.128,inbound
5265_490013517S_2020-06-08_inbound_0,490013517S,2020-06-08 23:00:24,2020-06-08 22:53:13.05,inbound
5265_490G000925_2020-06-08_inbound_0,490G000925,2020-06-08 23:00:03,2020-06-08 22:53:14.506,inbound
7440_490010161E_2020-06-08_inbound_3,490010161E,2020-06-08 23:20:40,2020-06-08 22:52:52.615,inbound
6888_490005945G_2020-06-08_inbound_6,490005945G,2020-06-08 23:00:37,2020-06-08 22:52:29.997,inbound
6888_490009645W_2020-06-08_inbound_5,490009645W,2020-06-08 22:53:38,2020-06-08 22:52:31.253,inbound
7275_490003352S_2020-06-08_outbound_5,490003352S,2020-06-08 22:56:31,2020-06-08 22:52:33.223,outbound
7275_490009159S_2020-06-08_outbound_5,490009159S,2020-06-08 23:03:29,2020-06-08 22:52:34.532,outbound
6892_490010160E1_2020-06-08_outbound_6,490010160E1,2020-06-08 23:09:09,2020-06-08 22:52:35.872,outbound
5265_490014374N_2020-06-08_inbound_0,490014374N,2020-06-08 23:04:50,2020-06-08 22:52:37.534,inbound
7277_490006092S_2020-06-08_outbound_7,490006092S,2020-06-08 23:03:49,2020-06-08 22:52:40.942,outbound
7277_490003783S_2020-06-08_outbound_8,490003783S,2020-06-08 22:53:20,2020-06-08 22:52:42.908,outbound
6892_490007535S_2020-06-08_outbound_6,490007535S,2020-06-08 23:16:24,2020-06-08 22:52:44.581,outbound
6892_490012255S_2020-06-08_outbound_6,490012255S,2020-06-08 23:16:59,2020-06-08 22:52:46.115,outbound
7275_490011031S_2020-06-08_outbound_5,490011031S,2020-06-08 23:01:51,2020-06-08 22:52:48.271,outbound
7440_490002083A_2020-06-08_inbound_4,490002083A,2020-06-08 23:04:42,2020-06-08 22:52:49.986,inbound
7275_490006614S_2020-06-08_outbound_5,490006614S,2020-06-08 23:00:14,2020-06-08 22:52:51.659,outbound
7441_490012633S_2020-06-08_outbound_6,490012633S,2020-06-08 23:09:47,2020-06-08 22:52:53.533,outbound
7275_490000146B_2020-06-08_outbound_5,490000146B,2020-06-08 22:59:10,2020-06-08 22:52:56.284,outbound
5265_490014457B_2020-06-08_inbound_0,490014457B,2020-06-08 22:52:49,2020-06-08 22:52:57.783,inbound
7441_490008277W_2020-06-08_outbound_7,490008277W,2020-06-08 23:05:26,2020-06-08 22:52:59.709,outbound
7336_490008757N_2020-06-08_inbound_5,490008757N,2020-06-08 23:05:14,2020-06-08 22:53:01.22,inbound
7441_490004584N_2020-06-08_outbound_5,490004584N,2020-06-08 23:15:30,2020-06-08 22:53:02.584,outbound
7440_490006092S_2020-06-08_inbound_5,490006092S,2020-06-08 22:56:57,2020-06-08 22:53:04.691,inbound
7275_490014374N_2020-06-08_outbound_5,490014374N,2020-06-08 22:53:03,2020-06-08 22:53:06.861,outbound
5265_490012569E_2020-06-08_inbound_0,490012569E,2020-06-08 23:10:39,2020-06-08 22:53:08.628,inbound
7275_490013517S_2020-06-08_outbound_5,490013517S,2020-06-08 22:58:07,2020-06-08 22:53:10.598,outbound
7440_490013517S_2020-06-08_inbound_4,490013517S,2020-06-08 23:10:10,2020-06-08 22:53:13.05,inbound
7440_490G000925_2020-06-08_inbound_4,490G000925,2020-06-08 23:09:52,2020-06-08 22:53:14.506,inbound
5265_490005945G_2020-06-08_inbound_0,490005945G,2020-06-08 23:13:02,2020-06-08 22:52:29.997,inbound
5265_490009645W_2020-06-08_inbound_0,490009645W,2020-06-08 23:04:48,2020-06-08 22:52:31.253,inbound
7441_490003352S_2020-06-08_outbound_6,490003352S,2020-06-08 23:10:14,2020-06-08 22:52:33.223,outbound
7441_490009159S_2020-06-08_outbound_5,490009159S,2020-06-08 23:16:10,2020-06-08 22:52:34.532,outbound
7441_490007626B_2020-06-08_outbound_6,490007626B,2020-06-08 23:02:19,2020-06-08 22:52:36.425,outbound
7440_490014374N_2020-06-08_inbound_4,490014374N,2020-06-08 23:14:38,2020-06-08 22:52:37.534,inbound
7275_490006092S_2020-06-08_outbound_5,490006092S,2020-06-08 23:11:52,2020-06-08 22:52:40.942,outbound
7275_490003783S_2020-06-08_outbound_5,490003783S,2020-06-08 23:00:28,2020-06-08 22:52:42.908,outbound
5265_490006025N_2020-06-08_inbound_0,490006025N,2020-06-08 23:02:28,2020-06-08 22:52:45.091,inbound
7441_490005945K_2020-06-08_outbound_7,490005945K,2020-06-08 22:57:01,2020-06-08 22:52:46.72,outbound
7441_490011031S_2020-06-08_outbound_6,490011031S,2020-06-08 23:14:26,2020-06-08 22:52:48.271,outbound
7336_490002083A_2020-06-08_inbound_6,490002083A,2020-06-08 23:13:32,2020-06-08 22:52:49.986,inbound
7441_490006614S_2020-06-08_outbound_6,490006614S,2020-06-08 23:12:44,2020-06-08 22:52:51.659,outbound
6892_490012633S_2020-06-08_outbound_5,490012633S,2020-06-08 23:19:47,2020-06-08 22:52:53.533,outbound
7441_490000146B_2020-06-08_outbound_6,490000146B,2020-06-08 23:11:45,2020-06-08 22:52:56.284,outbound
7440_490014457B_2020-06-08_inbound_4,490014457B,2020-06-08 23:03:32,2020-06-08 22:52:57.783,inbound
6892_490008277W_2020-06-08_outbound_6,490008277W,2020-06-08 23:15:13,2020-06-08 22:52:59.709,outbound
5265_490011878N_2020-06-08_inbound_0,490011878N,2020-06-08 22:54:02,2020-06-08 22:53:01.644,inbound
5265_490006614S_2020-06-08_inbound_0,490006614S,2020-06-08 22:57:59,2020-06-08 22:53:03.064,inbound
7336_490006092S_2020-06-08_inbound_5,490006092S,2020-06-08 23:05:32,2020-06-08 22:53:04.691,inbound
7441_490014374N_2020-06-08_outbound_6,490014374N,2020-06-08 23:06:02,2020-06-08 22:53:06.861,outbound
6888_490009644E_2020-06-08_inbound_5,490009644E,2020-06-08 22:56:57,2020-06-08 22:53:09.159,inbound
7441_490013517S_2020-06-08_outbound_6,490013517S,2020-06-08 23:10:44,2020-06-08 22:53:10.598,outbound
7336_490013517S_2020-06-08_inbound_6,490013517S,2020-06-08 23:20:10,2020-06-08 22:53:13.05,inbound
7336_490G000925_2020-06-08_inbound_6,490G000925,2020-06-08 23:19:52,2020-06-08 22:53:14.506,inbound
7440_490012569E_2020-06-08_inbound_4,490012569E,2020-06-08 23:21:56,2020-06-08 22:53:08.628,inbound
5265_490000146B_2020-06-08_inbound_0,490000146B,2020-06-08 22:58:50,2020-06-08 22:52:30.407,inbound
7440_490009645W_2020-06-08_inbound_4,490009645W,2020-06-08 23:15:57,2020-06-08 22:52:31.253,inbound
6892_490003352S_2020-06-08_outbound_4,490003352S,2020-06-08 23:20:14,2020-06-08 22:52:33.223,outbound
7277_490002061N_2020-06-08_outbound_7,490002061N,2020-06-08 23:07:53,2020-06-08 22:52:35.001,outbound
6892_490007626B_2020-06-08_outbound_6,490007626B,2020-06-08 23:12:09,2020-06-08 22:52:36.425,outbound
7275_490011653S_2020-06-08_outbound_5,490011653S,2020-06-08 22:56:45,2020-06-08 22:52:38.189,outbound
7441_490009645W_2020-06-08_outbound_6,490009645W,2020-06-08 23:04:37,2020-06-08 22:52:41.376,outbound
7441_490003783S_2020-06-08_outbound_6,490003783S,2020-06-08 23:12:58,2020-06-08 22:52:42.908,outbound
7440_490006025N_2020-06-08_inbound_4,490006025N,2020-06-08 23:12:18,2020-06-08 22:52:45.091,inbound
6892_490005945K_2020-06-08_outbound_6,490005945K,2020-06-08 23:07:01,2020-06-08 22:52:46.72,outbound
5265_490011031S_2020-06-08_inbound_0,490011031S,2020-06-08 22:56:20,2020-06-08 22:52:48.923,inbound
7275_490011823S_2020-06-08_outbound_5,490011823S,2020-06-08 22:54:53,2020-06-08 22:52:50.548,outbound
6892_490006614S_2020-06-08_outbound_5,490006614S,2020-06-08 23:22:12,2020-06-08 22:52:51.659,outbound
6888_490006929D_2020-06-08_inbound_5,490006929D,2020-06-08 23:01:35,2020-06-08 22:52:54.691,inbound
6892_490000146B_2020-06-08_outbound_5,490000146B,2020-06-08 23:21:10,2020-06-08 22:52:56.284,outbound
7336_490014457B_2020-06-08_inbound_6,490014457B,2020-06-08 23:12:25,2020-06-08 22:52:57.783,inbound
5265_490012633S_2020-06-08_inbound_0,490012633S,2020-06-08 23:01:13,2020-06-08 22:53:00.191,inbound
7440_490011878N_2020-06-08_inbound_4,490011878N,2020-06-08 23:07:22,2020-06-08 22:53:01.644,inbound
7440_490006614S_2020-06-08_inbound_4,490006614S,2020-06-08 23:11:03,2020-06-08 22:53:03.064,inbound
6888_490010160E1_2020-06-08_inbound_5,490010160E1,2020-06-08 22:58:27,2020-06-08 22:53:05.191,inbound
6892_490014374N_2020-06-08_outbound_6,490014374N,2020-06-08 23:16:02,2020-06-08 22:53:06.861,outbound
5265_490009644E_2020-06-08_inbound_0,490009644E,2020-06-08 23:08:19,2020-06-08 22:53:09.159,inbound
6892_490013517S_2020-06-08_outbound_5,490013517S,2020-06-08 23:20:07,2020-06-08 22:53:10.598,outbound
5265_490013846N_2020-06-08_inbound_0,490013846N,2020-06-08 22:57:12,2020-06-08 22:53:13.506,inbound
5265_490010554S2_2020-06-08_inbound_0,490010554S2,2020-06-08 23:01:51,2020-06-08 22:53:15.159,inbound
7440_490010160E1_2020-06-08_inbound_4,490010160E1,2020-06-08 23:21:12,2020-06-08 22:53:05.191,inbound
7440_490000146B_2020-06-08_inbound_4,490000146B,2020-06-08 23:08:45,2020-06-08 22:52:30.407,inbound
7440_490003602N_2020-06-08_inbound_4,490003602N,2020-06-08 22:58:00,2020-06-08 22:52:31.8,inbound
7440_490007774N_2020-06-08_inbound_4,490007774N,2020-06-08 22:55:20,2020-06-08 22:52:33.677,inbound
7275_490002061N_2020-06-08_outbound_4,490002061N,2020-06-08 23:15:52,2020-06-08 22:52:35.001,outbound
7440_490000038F_2020-06-08_inbound_4,490000038F,2020-06-08 23:02:07,2020-06-08 22:52:59.206,inbound
7441_490011653S_2020-06-08_outbound_6,490011653S,2020-06-08 23:09:28,2020-06-08 22:52:38.189,outbound
6892_490009645W_2020-06-08_outbound_6,490009645W,2020-06-08 23:14:27,2020-06-08 22:52:41.376,outbound
6892_490003783S_2020-06-08_outbound_5,490003783S,2020-06-08 23:22:26,2020-06-08 22:52:42.908,outbound
7336_490006025N_2020-06-08_inbound_6,490006025N,2020-06-08 23:21:50,2020-06-08 22:52:45.091,inbound
7440_490005323N_2020-06-08_inbound_5,490005323N,2020-06-08 22:59:36,2020-06-08 22:52:47.224,inbound
7440_490011031S_2020-06-08_inbound_4,490011031S,2020-06-08 23:09:18,2020-06-08 22:52:48.923,inbound
7441_490011823S_2020-06-08_outbound_6,490011823S,2020-06-08 23:07:44,2020-06-08 22:52:50.548,outbound
5265_490012881S_2020-06-08_inbound_0,490012881S,2020-06-08 22:56:39,2020-06-08 22:52:52.095,inbound
5265_490006929D_2020-06-08_inbound_0,490006929D,2020-06-08 23:13:56,2020-06-08 22:52:54.691,inbound
7277_490008757S_2020-06-08_outbound_7,490008757S,2020-06-08 23:04:35,2020-06-08 22:52:56.77,outbound
7277_490005323N_2020-06-08_outbound_7,490005323N,2020-06-08 23:03:35,2020-06-08 22:52:58.3,outbound
7440_490012633S_2020-06-08_inbound_4,490012633S,2020-06-08 23:11:08,2020-06-08 22:53:00.191,inbound
7336_490011878N_2020-06-08_inbound_6,490011878N,2020-06-08 23:14:20,2020-06-08 22:53:01.644,inbound
7336_490006614S_2020-06-08_inbound_6,490006614S,2020-06-08 23:17:55,2020-06-08 22:53:03.064,inbound
5265_490010160E1_2020-06-08_inbound_0,490010160E1,2020-06-08 23:09:36,2020-06-08 22:53:05.191,inbound
7440_490009924S_2020-06-08_inbound_5,490009924S,2020-06-08 22:53:43,2020-06-08 22:53:07.675,inbound
7440_490009644E_2020-06-08_inbound_4,490009644E,2020-06-08 23:20:00,2020-06-08 22:53:09.159,inbound
7277_490006345E_2020-06-08_outbound_7,490006345E,2020-06-08 23:06:52,2020-06-08 22:53:11.598,outbound
7440_490013846N_2020-06-08_inbound_4,490013846N,2020-06-08 23:10:07,2020-06-08 22:53:13.506,inbound
7440_490010554S2_2020-06-08_inbound_4,490010554S2,2020-06-08 23:11:46,2020-06-08 22:53:15.159,inbound
7277_490002061N_2020-06-09_inbound_0,490002061N,2020-06-09 03:50:50,2020-06-09 03:34:45.511,inbound
7277_490008507N2_2020-06-09_inbound_0,490008507N2,2020-06-09 03:50:20,2020-06-09 03:34:36.839,inbound
7277_490009924S_2020-06-09_inbound_0,490009924S,2020-06-09 03:53:16,2020-06-09 03:52:27.547,inbound
7277_490007774N_2020-06-09_inbound_0,490007774N,2020-06-09 03:53:34,2020-06-09 03:34:27.952,inbound
7277_490009545N_2020-06-09_inbound_0,490009545N,2020-06-09 03:57:08,2020-06-09 03:57:06.714,inbound
7277_490008757N_2020-06-09_inbound_0,490008757N,2020-06-09 03:56:16,2020-06-09 03:52:21.457,inbound
7277_490012181N_2020-06-09_inbound_0,490012181N,2020-06-09 03:57:19,2020-06-09 03:55:28.915,inbound
7277_490003602N_2020-06-09_inbound_0,490003602N,2020-06-09 03:57:00,2020-06-09 03:56:41.672,inbound
7277_490006092S_2020-06-09_inbound_0,490006092S,2020-06-09 03:55:55,2020-06-09 03:55:53.094,inbound
7277_490012438S_2020-06-09_inbound_0,490012438S,2020-06-09 03:55:38,2020-06-09 03:52:26.023,inbound
7277_490013550W_2020-06-09_inbound_0,490013550W,2020-06-09 03:54:12,2020-06-09 03:52:32.383,inbound
7277_490005323N_2020-06-09_inbound_0,490005323N,2020-06-09 03:57:27,2020-06-09 03:56:56.18,inbound
7277_490014483E_2020-06-09_inbound_0,490014483E,2020-06-09 04:02:17,2020-06-09 03:59:33.047,inbound
7277_490000038F_2020-06-09_inbound_0,490000038F,2020-06-09 04:02:13,2020-06-09 03:59:59.806,inbound
7277_490014457B_2020-06-09_inbound_0,490014457B,2020-06-09 04:02:57,2020-06-09 04:03:14.478,inbound
7277_490000038J_2020-06-09_inbound_0,490000038J,2020-06-09 04:01:20,2020-06-09 03:58:07.458,inbound
6140_490010160E1_2020-06-09_outbound_0,490010160E1,2020-06-09 04:03:13,2020-06-09 04:02:57.943,outbound
7277_490011031S_2020-06-09_inbound_0,490011031S,2020-06-09 04:07:48,2020-06-09 04:03:07.384,inbound
7277_490012881S_2020-06-09_inbound_0,490012881S,2020-06-09 04:08:04,2020-06-09 04:03:10.12,inbound
7277_490011878N_2020-06-09_inbound_0,490011878N,2020-06-09 04:05:32,2020-06-09 03:57:09.953,inbound
7277_490004584N_2020-06-09_inbound_0,490004584N,2020-06-09 04:06:39,2020-06-09 03:56:59.697,inbound
7277_490006614S_2020-06-09_inbound_0,490006614S,2020-06-09 04:09:27,2020-06-09 04:03:20.26,inbound
6140_490010161E_2020-06-09_outbound_0,490010161E,2020-06-09 04:04:18,2020-06-09 04:02:51.985,outbound
6140_490009644G_2020-06-09_outbound_0,490009644G,2020-06-09 04:05:20,2020-06-09 04:02:55.024,outbound
6140_490007626B_2020-06-09_outbound_0,490007626B,2020-06-09 04:06:25,2020-06-09 04:02:58.35,outbound
7277_490002083A_2020-06-09_inbound_0,490002083A,2020-06-09 04:05:09,2020-06-09 03:56:58.692,inbound
6140_490009645W_2020-06-09_outbound_0,490009645W,2020-06-09 04:08:04,2020-06-09 04:03:01.353,outbound
6140_490014374N_2020-06-09_outbound_0,490014374N,2020-06-09 04:08:57,2020-06-09 04:05:33.713,outbound
7277_490013846N_2020-06-09_inbound_0,490013846N,2020-06-09 04:08:39,2020-06-09 04:05:39.261,inbound
6140_490007535S_2020-06-09_outbound_0,490007535S,2020-06-09 04:09:15,2020-06-09 04:08:34.451,outbound
6140_490008277W_2020-06-09_outbound_0,490008277W,2020-06-09 04:09:02,2020-06-09 04:03:16.162,outbound
7336_490007774N_2020-06-09_inbound_0,490007774N,2020-06-09 04:09:04,2020-06-09 04:08:25.513,inbound
7336_490012438S_2020-06-09_inbound_0,490012438S,2020-06-09 04:09:32,2020-06-09 04:08:51.674,inbound
7277_490G000925_2020-06-09_inbound_0,490G000925,2020-06-09 04:09:52,2020-06-09 04:08:58.934,inbound
7277_490013517S_2020-06-09_inbound_0,490013517S,2020-06-09 04:10:09,2020-06-09 04:08:57.715,inbound
6140_490012255S_2020-06-09_outbound_0,490012255S,2020-06-09 04:09:54,2020-06-09 04:08:35.715,outbound
6140_490011823S_2020-06-09_outbound_0,490011823S,2020-06-09 04:10:20,2020-06-09 04:08:39.059,outbound
7336_490008757N_2020-06-09_inbound_0,490008757N,2020-06-09 04:10:08,2020-06-09 04:08:47.747,inbound
7336_490006092S_2020-06-09_inbound_0,490006092S,2020-06-09 04:10:24,2020-06-09 04:08:50.856,inbound
6140_490003352S_2020-06-09_outbound_0,490003352S,2020-06-09 04:13:00,2020-06-09 04:08:25.09,outbound
6140_490015151H_2020-06-09_outbound_0,490015151H,2020-06-09 04:13:49,2020-06-09 04:08:49.981,outbound
6140_490006025N_2020-06-09_outbound_0,490006025N,2020-06-09 04:11:19,2020-06-09 04:08:48.654,outbound
6140_490013517S_2020-06-09_outbound_0,490013517S,2020-06-09 04:13:33,2020-06-09 04:08:55.56,outbound
7277_490006025N_2020-06-09_inbound_0,490006025N,2020-06-09 04:12:47,2020-06-09 04:11:57.514,inbound
7277_490010554S2_2020-06-09_inbound_0,490010554S2,2020-06-09 04:11:50,2020-06-09 04:08:59.362,inbound
7277_490000146B_2020-06-09_inbound_0,490000146B,2020-06-09 04:11:03,2020-06-09 03:55:16.613,inbound
7277_490003352S_2020-06-09_inbound_0,490003352S,2020-06-09 04:10:49,2020-06-09 04:08:35.283,inbound
7277_490012633S_2020-06-09_inbound_0,490012633S,2020-06-09 04:11:11,2020-06-09 04:08:46.908,inbound
6140_490011653S_2020-06-09_outbound_0,490011653S,2020-06-09 04:11:57,2020-06-09 04:08:29.658,outbound
7336_490003602N_2020-06-09_inbound_0,490003602N,2020-06-09 04:11:26,2020-06-09 04:08:23.793,inbound
6140_490012633S_2020-06-09_outbound_0,490012633S,2020-06-09 04:12:47,2020-06-09 04:08:41.195,outbound
7336_490012181N_2020-06-09_inbound_0,490012181N,2020-06-09 04:11:04,2020-06-09 04:08:33.638,inbound
7336_490005323N_2020-06-09_inbound_0,490005323N,2020-06-09 04:12:31,2020-06-09 04:08:36.549,inbound
7336_490009545N_2020-06-09_inbound_0,490009545N,2020-06-09 04:12:13,2020-06-09 04:08:45.492,inbound
7277_490011823S_2020-06-09_inbound_0,490011823S,2020-06-09 04:14:12,2020-06-09 04:05:36.308,inbound
7277_490010068N_2020-06-09_inbound_0,490010068N,2020-06-09 04:14:56,2020-06-09 04:08:54.685,inbound
6140_490000146B_2020-06-09_outbound_0,490000146B,2020-06-09 04:14:37,2020-06-09 04:08:43.293,outbound
7277_490014373LC_2020-06-09_inbound_0,490014373LC,2020-06-09 04:16:11,2020-06-09 04:16:24.604,inbound
7277_490012462N_2020-06-09_inbound_0,490012462N,2020-06-09 04:16:28,2020-06-09 04:16:40.932,inbound
7277_490014374N_2020-06-09_inbound_0,490014374N,2020-06-09 04:15:37,2020-06-09 04:08:29.117,inbound
7277_490008277W_2020-06-09_inbound_0,490008277W,2020-06-09 04:15:59,2020-06-09 04:08:27.304,inbound
7277_490009645W_2020-06-09_inbound_0,490009645W,2020-06-09 04:15:40,2020-06-09 04:15:08.983,inbound
7336_490000038J_2020-06-09_inbound_0,490000038J,2020-06-09 04:15:27,2020-06-09 04:11:45.842,inbound
6140_490003783S_2020-06-09_outbound_0,490003783S,2020-06-09 04:15:29,2020-06-09 04:15:18.358,outbound
7336_490014483E_2020-06-09_inbound_0,490014483E,2020-06-09 04:16:07,2020-06-09 04:16:22.937,inbound
7336_490014457B_2020-06-09_inbound_0,490014457B,2020-06-09 04:16:28,2020-06-09 04:16:46.626,inbound
6140_490006614S_2020-06-09_outbound_0,490006614S,2020-06-09 04:15:49,2020-06-09 04:15:25.063,outbound
7336_490000038F_2020-06-09_inbound_0,490000038F,2020-06-09 04:15:59,2020-06-09 04:12:08.623,inbound
7277_490007626B_2020-06-09_inbound_0,490007626B,2020-06-09 04:17:45,2020-06-09 04:15:29.484,inbound
6140_490012881S_2020-06-09_outbound_0,490012881S,2020-06-09 04:16:44,2020-06-09 04:16:19.921,outbound
6140_490011031S_2020-06-09_outbound_0,490011031S,2020-06-09 04:17:15,2020-06-09 04:16:36.484,outbound
6140_490004584N_2020-06-09_outbound_0,490004584N,2020-06-09 04:17:47,2020-06-09 04:15:35.046,outbound
6140_490009159S_2020-06-09_outbound_0,490009159S,2020-06-09 04:18:23,2020-06-09 04:11:49.952,outbound
7336_490002083A_2020-06-09_inbound_0,490002083A,2020-06-09 04:18:03,2020-06-09 04:16:37.739,inbound
7277_490012569E_2020-06-09_inbound_0,490012569E,2020-06-09 04:21:30,2020-06-09 04:19:05.829,inbound
7277_490005945G_2020-06-09_inbound_0,490005945G,2020-06-09 04:20:58,2020-06-09 04:20:56.708,inbound
7277_490009644E_2020-06-09_inbound_0,490009644E,2020-06-09 04:19:12,2020-06-09 04:15:40.405,inbound
7277_490010161E_2020-06-09_inbound_0,490010161E,2020-06-09 04:19:45,2020-06-09 04:15:25.885,inbound
7277_490010160E1_2020-06-09_inbound_0,490010160E1,2020-06-09 04:20:37,2020-06-09 04:19:03.298,inbound
7336_490004584N_2020-06-09_inbound_0,490004584N,2020-06-09 04:20:35,2020-06-09 04:20:03.161,inbound
7336_490012881S_2020-06-09_inbound_0,490012881S,2020-06-09 04:21:18,2020-06-09 04:21:15.965,inbound
7336_490011878N_2020-06-09_inbound_0,490011878N,2020-06-09 04:19:11,2020-06-09 04:19:00.317,inbound
7336_490006614S_2020-06-09_inbound_0,490006614S,2020-06-09 04:22:11,2020-06-09 04:21:24.755,inbound
6140_490002083A_2020-06-09_outbound_0,490002083A,2020-06-09 04:20:28,2020-06-09 04:19:56.204,outbound
7336_490011031S_2020-06-09_inbound_0,490011031S,2020-06-09 04:20:58,2020-06-09 04:21:11.583,inbound
7336_490013846N_2020-06-09_inbound_0,490013846N,2020-06-09 04:21:31,2020-06-09 04:21:34.193,inbound
7277_490006929D_2020-06-09_inbound_0,490006929D,2020-06-09 04:22:27,2020-06-09 04:20:05.699,inbound
7440_490009924S_2020-06-09_inbound_0,490009924S,2020-06-09 04:22:35,2020-06-09 04:22:39.017,inbound
7336_490000146B_2020-06-09_inbound_0,490000146B,2020-06-09 04:22:49,2020-06-09 04:19:46.673,inbound
6140_490000038F_2020-06-09_outbound_0,490000038F,2020-06-09 04:24:31,2020-06-09 04:22:31.88,outbound
6140_490000038J_2020-06-09_outbound_0,490000038J,2020-06-09 04:23:54,2020-06-09 04:20:57.552,outbound
7440_490007774N_2020-06-09_inbound_0,490007774N,2020-06-09 04:24:24,2020-06-09 04:22:11.552,inbound
7336_490013517S_2020-06-09_inbound_0,490013517S,2020-06-09 04:24:13,2020-06-09 04:15:45.954,inbound
7440_490013550W_2020-06-09_inbound_0,490013550W,2020-06-09 04:23:34,2020-06-09 04:22:42.83,inbound
7336_490G000925_2020-06-09_inbound_0,490G000925,2020-06-09 04:24:09,2020-06-09 04:23:54.559,inbound
6140_490003602N_2020-06-09_outbound_0,490003602N,2020-06-09 04:27:30,2020-06-09 04:19:53.938,outbound
6140_490012181N_2020-06-09_outbound_0,490012181N,2020-06-09 04:27:55,2020-06-09 04:20:13.708,outbound
6140_490006092S_2020-06-09_outbound_0,490006092S,2020-06-09 04:28:57,2020-06-09 04:26:45.365,outbound
